receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
VR2W-126196,Available,Albertkanaal,albert,1,2015-12-22T00:00:00Z,2016-12-13T00:00:00Z,2016-01-13T00:00:00Z,2016-12-13T00:00:00Z,,,,,,,,VR2W_126196_20161213_1.csv,,,,1821,1123,Boudewijnsluis Albertkanaal,"",trapje steiger,51.273737,4.332208,,,ak-44,,,2016-01-28T12:04:04Z,2016-12-14T13:06:27Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126199,Lost,Albertkanaal,albert,1,2015-12-22T00:00:00Z,2016-12-13T00:00:00Z,2016-01-13T00:00:00Z,2016-12-13T00:00:00Z,,,,,,,,VR2W_126199_20161213_1.csv,,,,1827,1084,Zandvlietsluis Schelde,"",in de muur met bevestiging van potloodfuiken,51.345793,4.278738,,,ak-47,,,2016-01-28T12:04:24Z,2016-12-14T13:06:41Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126200,Active,Albertkanaal,albert,1,2015-12-22T00:00:00Z,2016-12-13T00:00:00Z,2016-01-13T00:00:00Z,2016-12-13T00:00:00Z,,,,,,,,VR2W_126200_20161213_1.csv,,,,1829,1068,Schelde-Rijn verbinding,"",haak in kademuur aan knik in betonnen wand,51.367743,4.3015,,,ak-48,,,2016-01-28T12:04:24Z,2016-12-14T13:06:47Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127026,Available,Dijle,dijle,1,2016-11-09T00:00:00Z,2017-01-26T00:00:00Z,2015-11-09T00:00:00Z,2017-01-26T00:00:00Z,,,,,,,,VR2W_127026_20170126_1.csv,,,,1834,1044,M-4A,,"stroomaf de stuw, op rechteroever recht tegenover de M-4",51.025057,4.495476,,,M-4A,51.025057,4.495476,2016-01-28T12:19:56Z,2017-01-26T14:48:07Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-122335,Lost,Dijle,dijle,1,2015-10-16T00:00:00Z,,2015-04-16T00:00:00Z,2015-09-24T00:00:00Z,,,,,,,,,,,"wellicht weggespoeld, has_weight:, is_moored:, deploy_number:1",1467,1229,Rupel,,"Rupel, LO Hamerdijk (enkel bij laag water bereikbaar)",51.0746085,4.39848069,,,M-7,51.0746085,4.39848069,2016-01-22T10:59:28Z,2016-06-13T10:55:35Z,,,,source excel inbo,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-112288,Available,Leopoldkanaal,leopold,1,2012-10-18T00:00:00Z,2013-10-10T00:00:00Z,2012-07-01T00:00:00Z,2012-12-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1386,1139,Braakman,"","",51.3134659,3.7321561,,,bh-33,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2AR-545719,Lost,BPNS,bpns,0,2016-07-28T00:00:00Z,,2015-04-28T00:00:00Z,,,,,,,,,,,,", has_weight:, is_moored:TRUE, deploy_number:1",1483,1118,Belwind C05-AR2,"","",51.668632,2.80547,,,bpns-C05AR2Belwind,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2AR-546046,Lost,BPNS,bpns,0,2017-06-04T00:00:00Z,,2016-09-20T00:00:00Z,,,,,,,,,,,,,2211,1264,bpns-CNB07,,,51.66726,2.80668,51.66719,2.80676,bpns-CNB07,,,2016-09-23T09:27:51Z,2016-09-30T20:03:22Z,,,,,Sync,High,86400,3600,600,600,600,3600,3600,9,,acoustic_telemetry,,
VR2W-107448,Available,BPNS,bpns,0,2016-09-26T00:00:00Z,,2015-06-26T00:00:00Z,2015-10-29T00:00:00Z,,,,,,,,,,,"Receiver lost? No receiver on 29-10-2015, has_weight:TRUE, is_moored:TRUE, deploy_number:2",1548,1248,Nieuwpoort Kust 8,1,,51.160167,2.691833333,,,bpns-NIEUWPOORTKUST8,,,2016-01-22T10:59:28Z,2018-02-01T09:54:05Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-110781,Broken,BPNS,bpns,0,2015-06-27T00:00:00Z,2014-09-18T00:00:00Z,2014-05-22T00:00:00Z,2014-09-10T00:00:00Z,,,,,,,,,,,"retrieved on 10/09, has_weight:, is_moored:, deploy_number:",1400,775,tripode bij reefballs Belwind,6,"",51.703017,2.8133333,,,"",,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-115446,Broken,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2014-10-29T00:00:00Z,2012-07-01T00:00:00Z,2015-01-16T00:00:00Z,,,,,,,,,,,"nieuwe bevestiging oktober 2014/op 16-01-2015 opgehaald, has_weight:, is_moored:TRUE, deploy_number:1",1403,1104,LEOPOLDKANAAL BRUG WATERVLIET,"","50m richting zeebrugge van brug, RO",51.2627862,3.616269,,,bh-11,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-113526,Active,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2014-10-29T00:00:00Z,2012-07-01T00:00:00Z,2015-01-16T00:00:00Z,,,,,,,,,,,"nieuwe bevestiging oktober 2014/op 16-01-2015 opgehaald, has_weight:, is_moored:TRUE, deploy_number:1",1406,1161,Isabella-800m SA uitwatering Legemeersa,"","",51.2677225,3.6813137,,,bh-17,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-115430,Active,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2014-10-29T00:00:00Z,2012-07-01T00:00:00Z,2015-01-16T00:00:00Z,,,,,,,,,,,"nieuwe bevestiging oktober 2014/op 16-01-2015 opgehaald, has_weight:, is_moored:TRUE, deploy_number:1",1407,1162,ISABELLAGELEED SA STUW,"",aan balustrade op hoek LO,51.2666113,3.6865616,,,bh-18,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-127027,Lost,Albertkanaal,albert,1,,2015-07-13T00:00:00Z,2015-07-09T00:00:00Z,2015-07-13T00:00:00Z,,,,,,,,VR2W_127027_20150713_1.csv,,,"synchronisatietag 65039, has_weight:, is_moored:, deploy_number:1",2986,1122,S10,,VPS netwerk Ham,51.097225,5.110328,,,S10,51.097225,5.110328,2017-09-29T08:47:41Z,2017-09-29T08:47:56Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113522,Available,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2015-01-10T00:00:00Z,2012-07-01T00:00:00Z,2015-01-10T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1414,1022,GROTE GEUL UITSTROOM,,aan boomwortel,51.2396828,3.7474982,,,bh-29,51.2396828,3.7474982,2016-01-22T10:59:28Z,2016-07-19T08:54:35Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-110784,Lost,BPNS,bpns,0,,2015-10-26T00:00:00Z,2015-06-26T00:00:00Z,2015-10-26T00:00:00Z,,,,,,,,VR2W_110784_20151026_1.csv,,,,1681,778,WK12,,,51.461167,3.107,51.461167,3.107,bpns-WK12,51.461167,3.107,2016-01-27T11:17:58Z,2016-09-26T23:35:13Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2AR-545718,Active,BPNS,bpns,0,2017-06-04T00:00:00Z,2016-10-27T00:00:00Z,2016-09-20T00:00:00Z,2016-10-25T10:00:00Z,,,,,,,,VR2AR_545718_20161027_1.csv,,,,2209,1031,bpns-CNB05,,,51.6703,2.80098,51.67029,2.80098,bpns-CNB05,,,2016-09-23T09:01:04Z,2016-10-27T14:16:56Z,,,,,Sync,High,86400,3600,600,600,600,3600,3600,9,,acoustic_telemetry,,
VR2W-113526,Active,Zeeschelde,zeeschelde,1,2016-01-01T00:00:00Z,2016-03-16T00:00:00Z,2015-03-31T00:00:00Z,2016-03-16T00:00:00Z,,,,,,,,VR2W_113526_20160316_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1493,1161,"","","Heusdenbaan 60 Melle; RO, stroomaf brug (thv knik)",51.02811,3.78691,51.0278,3.7869,s-1,,,2016-01-22T10:59:28Z,2016-03-16T14:22:41Z,,,,source excel inbo,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-123812,Broken,BPNS,bpns,0,2015-06-04T00:00:00Z,2015-02-19T00:00:00Z,2014-03-11T00:00:00Z,2015-02-19T00:00:00Z,,,,,,,,VR2W_123812_20150219_1_reprocessed.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1395,1092,Nieuwpoort Kust 8,1,,51.160167,2.691833333,51.1609,2.69055,bpns-NIEUWPOORTKUST8,51.160167,2.691833333,2016-01-22T10:59:28Z,2016-07-01T10:26:06Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-110778,Active,BPNS,bpns,0,2015-12-11T00:00:00Z,2016-02-16T00:00:00Z,2015-06-26T00:00:00Z,2016-02-16T00:00:00Z,,,,,,,,VR2W_110778_20160216_1.csv,,,"uit water 22/01/2015 - ..., has_weight:TRUE, is_moored:TRUE, deploy_number:2",1485,772,KB-2,1,,51.350667,2.703666667,,,bpns-KB2,51.350667,2.703666667,2016-01-22T10:59:28Z,2016-07-18T10:21:55Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-110779,Active,BPNS,bpns,0,,2015-10-26T00:00:00Z,2015-10-02T00:00:00Z,2015-10-26T00:00:00Z,,,,,,,,VR2W_110779_20151026_1.csv,,,,1679,773,VG2,,,51.4325,2.802,51.4325,2.802,bpns-VG2,51.4325,2.802,2016-01-27T11:12:25Z,2016-09-26T23:32:37Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-110779,Active,BPNS,bpns,0,,2015-09-29T00:00:00Z,2015-06-26T00:00:00Z,2015-09-29T00:00:00Z,,,,,,,,VR2W_110779_20150929_1.csv,,,,1678,773,VG2,,,51.4325,2.802,51.4325,2.802,bpns-VG2,51.4325,2.802,2016-01-27T11:12:25Z,2016-09-26T23:31:54Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2AR-546048,Active,BPNS,bpns,0,2017-06-04T00:00:00Z,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z,,,,,,,,VR2AR_546048_20160920_1.csv,,,,2213,1266,bpns-CNB09,,,51.66936,2.7976,51.66939,2.79766,bpns-CNB09,,,2016-09-23T09:43:30Z,2016-09-30T20:51:34Z,,,,,Sync,High,86400,3600,600,600,600,3600,3600,9,,acoustic_telemetry,,
VR2W-115439,Available,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2015-05-26T22:30:00Z,2012-07-01T00:00:00Z,2015-05-26T22:30:00Z,,,,,,,,,,,"Was voordien Schipdonkkanaal - kant Merendree; nieuwe bevestiging oktober 2014, has_weight:, is_moored:TRUE, deploy_number:1",1405,1202,Legemeersbeek 1a,,,51.2608054,3.669741,,,bh-14,,,2016-01-22T10:59:28Z,2016-10-05T22:18:37Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-112291,Lost,Bovenschelde,bovenschelde,1,,2012-02-03T00:00:00Z,2011-01-01T00:00:00Z,2012-02-03T00:00:00Z,,,,,,,,VR2W_112291_20120203_1.csv,,,,2396,1096,Zeeschelde - Schellebelle - Voetveer,,,51.0134877965,3.9296841228,,,Wett,,,2016-10-18T14:36:58Z,2016-10-18T14:37:34Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-124065,Available,Maas,maas,1,2015-12-09T00:00:00Z,2016-12-12T00:00:00Z,2015-06-09T00:00:00Z,2016-12-12T00:00:00Z,,,,,,,,VR2W_124065_20161212_1.csv,,,", has_weight:, is_moored:, deploy_number:2",1484,1131,ma-5,,RO stroomaf sluizencomplex Limmel ( Julianakanaal) aan ijzeren staketsel,50.882698,5.706716,,,ma-5,,,2016-01-22T10:59:28Z,2017-02-02T13:08:08Z,,,,source excel inbo,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-127027,Lost,Albertkanaal,albert,1,,2015-10-06T00:00:00Z,2015-07-13T00:00:00Z,2015-10-06T00:00:00Z,,,,,,,,VR2W_127027_20151006_1.csv,,,,2987,1122,S10,,VPS netwerk Ham,51.097225,5.110328,,,S10,51.097225,5.110328,2017-09-29T08:47:56Z,2017-09-29T08:51:50Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-115444,Active,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2015-11-18T00:00:00Z,2012-07-01T00:00:00Z,2015-11-17T00:00:00Z,,,,,,,,,,,"op kant naast vissersponton bij controle 7/14; nieuwe bevestiging oktober 2014, has_weight:, is_moored:, deploy_number:1",1422,1217,BOEREKREEK MONDING ROESELAREKREEK,"","",51.265006,3.5547265,,,bh-8,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-122350,Lost,Demer,demer,1,2015-07-05T00:00:00Z,2015-02-12T00:00:00Z,2014-05-13T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1424,1045,fietsersbrug aarschot,1,fietserbrug Demer thv zwembad Aarschot; adres demervallei 9; aarschot,50.9851617,4.8410025,,,de-1,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-122337,Lost,Demer,demer,1,2015-07-05T00:00:00Z,2015-02-12T00:00:00Z,2014-05-05T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1425,1163,SO_ZICHEM_DEMER,1,"maagdentoren aan meettoestellen HIC; steenweg Diest, ernest Claesstraat",51.0026609,4.9914479,,,de-5,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-124078,Available,Demer,demer,1,2015-07-10T00:00:00Z,2015-02-12T00:00:00Z,2014-04-10T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1428,1234,IN_MZ_RODEMER,2,aan monding zwarte beek op rechter oever in de Demer (dikke boom),50.9916225,5.0542423,,,de-10,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-123827,Broken,BPNS,bpns,0,2016-09-25T00:00:00Z,2016-05-02T00:00:00Z,2016-03-10T00:00:00Z,2016-05-02T00:00:00Z,,,,,,,,VR2W_123827_20160502_1.csv,,,,2004,1183,WENDUINE BANK W,1,,51.287167,2.879166667,,,bpns-WENDUINEBANKW,51.287167,2.879166667,2016-03-11T14:04:22Z,2016-05-02T11:12:57Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-127724,Available,Albertkanaal,albert,1,2017-10-11T00:00:00Z,2017-10-24T00:00:00Z,2017-06-19T00:00:00Z,2017-10-24T00:00:00Z,,,,,,,,VR2W_127724_20171024_1.csv,,,,3023,1168,HH5,8,Genenbosstraat Lummen RO SA van de brug,51.016368,5.233414,,,HH5,,,2017-09-29T11:02:16Z,2017-10-25T12:51:53Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-124061,Available,Demer,demer,1,2015-07-10T00:00:00Z,2015-02-12T00:00:00Z,2014-04-10T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1429,1058,SO_MZ_ROZB,2,"eerste receiver stroomop vd monding vd zwarte beek in de zwarte beek, aan boompje",50.9922283,5.0549485,,,de-11,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-122335,Lost,Demer,demer,1,2015-07-10T00:00:00Z,2015-02-12T00:00:00Z,2014-04-10T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1434,1229,SO_SB_RODEMER,2,eerste receiver stroomop steunbeer in Demer aan boompje op rechter oever,50.9901667,5.0616675,,,de-16,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-124065,Available,Demer,demer,1,2015-07-10T00:00:00Z,2015-02-12T00:00:00Z,2014-04-10T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1436,1131,IN_KS_ROZWDEMER,2,"aan de klepstuw, net stroomaf met pin in beton van de klepstuw op rechter oever",50.9849358,5.075274,,,de-19,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-127027,Lost,Albertkanaal,albert,1,2017-08-04T00:00:00Z,2016-10-04T00:00:00Z,2016-01-28T00:00:00Z,2016-10-04T00:00:00Z,,,,,,,,VR2W_127027_20161004_1.csv,,,"synchronisatietag 65039, has_weight:, is_moored:, deploy_number:1",1508,1122,S10,,VPS netwerk Ham,51.097225,5.110328,,,S10,51.097225,5.110328,2016-01-22T10:59:28Z,2017-09-29T08:50:54Z,,,,source excel inbo,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127027,Lost,Albertkanaal,albert,1,,2016-01-28T00:00:00Z,2015-10-06T00:00:00Z,2016-01-28T00:00:00Z,,,,,,,,VR2W_127027_20160128_1.csv,,,,2988,1122,S10,,VPS netwerk Ham,51.097225,5.110328,,,S10,51.097225,5.110328,2017-09-29T08:51:50Z,2017-09-29T08:57:21Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-115435,Active,Leopoldkanaal,leopold,1,2015-07-01T00:00:00Z,2015-01-21T00:00:00Z,2012-07-01T00:00:00Z,2015-01-21T00:00:00Z,,,,,,,,inbo_data_file,,,"nieuwe bevestiging oktober 2014, has_weight:, is_moored:TRUE, deploy_number:1",1412,1076,GROTE KIL SO,,LO uitstroom,51.2561385,3.7845731,,,bh-26,51.2561385,3.7845731,2016-01-22T10:59:28Z,2016-07-19T10:17:52Z,,,,source excel inbo,,,,,,,,,,4,,acoustic_telemetry,,
VR2W-129564,Active,Saeftinghe,saeftinghe,1,2017-10-20T12:00:00Z,,2016-07-27T12:00:00Z,,,,,,,,,,,,Thermologger 10638517 attached to receiver,2180,1300,VLVS9,,VLVS9,51.34919,4.16261,,,VLVS9,51.34919,4.16261,2016-07-27T21:48:15Z,2016-07-27T21:48:15Z,,,,,,,,,,,,,,612,,acoustic_telemetry,,
VR2W-124064,Lost,Demer,demer,1,2015-07-23T00:00:00Z,2015-02-12T00:00:00Z,2014-04-23T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1441,1024,SO2_KS_RODEMER,2,tweede receiver stroomop van de klepstuw in de demer op rechter oever aan boom,50.98197,5.0780232,,,de-23,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-122330,Available,Demer,demer,1,2015-07-05T00:00:00Z,2015-02-12T00:00:00Z,2014-05-05T00:00:00Z,2014-12-19T02:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1427,1034,AAN_GB2_RODEMER,1,fietsersbrug pilaar RO,50.991246,5.0403814,,,de-8,,,2016-01-22T10:59:28Z,2016-10-05T22:01:42Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-124070,Lost,Demer,demer,1,2015-07-10T00:00:00Z,2015-02-12T00:00:00Z,2014-04-10T00:00:00Z,2014-12-19T01:30:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1437,1179,SA_GB_RODEMER,1,stroomaf grote brug in Diest op rechter oever aan boom,50.9912632,5.049155,,,de-9,,,2016-01-22T10:59:28Z,2016-10-05T22:07:33Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-112291,Lost,Bovenschelde,bovenschelde,1,,2012-07-03T00:00:00Z,2012-02-28T00:00:00Z,2012-06-30T00:00:00Z,,,,,,,,VR2W_112291_20120703_1.csv,,,,2398,1096,Zeeschelde - Schellebelle - Voetveer,,,51.0134877965,3.9296841228,,,Wett,,,2016-10-18T14:37:35Z,2016-10-18T14:39:25Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-112295,Active,Bovenschelde,bovenschelde,1,,2012-02-03T00:00:00Z,2011-01-01T00:00:00Z,2012-02-03T00:00:00Z,,,,,,,,VR2W_112295_20120203_1.csv,,,,2400,1050,Zeeschelde - Dendermonde - Ponton Brandweer,,,51.0346570959,4.1060977142,,,Dend,,,2016-10-18T14:41:53Z,2016-10-18T14:42:37Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-122325,Active,Demer,demer,1,2015-11-07T00:00:00Z,2015-02-12T00:00:00Z,2014-08-07T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,"ter vervanging van verloren receiver, has_weight:, is_moored:, deploy_number:2",1478,1038,rommelaar,1,"mogelijks worden de 2 betonnen paaltjes weggehaald, dus bamboestok met verf geplaatst op oever; kabel aan piket bij waterlijn, 2e bamboestok in piket; adres: rommelaar 88; aarschot",50.9942609,4.8938203,,,de-2,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-132411,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T10:50:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_132411_20171130_1.csv,,,,3243,1644,zuidzijde,,Paal,52.465373,4.592419,,,Middensluis Noordzee,,,2017-10-20T15:44:00Z,2018-04-20T17:33:05Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-132415,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T11:40:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_132415_20171130_1.csv,,,,3247,1648,noordzijde,,Paal,52.464559,4.592909,,,Kleine sluis NZK,,,2017-10-20T15:44:00Z,2018-04-20T17:42:47Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-132416,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T11:11:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_132416_20171130_1.csv,,,,3248,1649,noordzijde,,Paal,52.464393,4.587385,,,Kleine sluis Noordzee,,,2017-10-20T15:44:00Z,2018-04-20T17:43:26Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-108474,Broken,BPNS,bpns,0,2016-09-26T00:00:00Z,2015-10-26T00:00:00Z,2015-06-26T00:00:00Z,2015-10-26T00:00:00Z,,,,,,,,VR2W_108474_20151026_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:3",1550,1053,S4,1,"",51.417167,3.0475,51.41717,3.0475,bpns-S4,,,2016-01-22T10:59:28Z,2016-01-27T15:40:07Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-127722,Active,Albertkanaal,albert,1,2017-10-11T00:00:00Z,2017-10-24T00:00:00Z,2017-06-19T00:00:00Z,2017-10-24T00:00:00Z,,,,,,,,VR2W_127722_20171024_1.csv,,,,3024,1085,HH2,8,"St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",50.965597,5.287241,,,HH2,50.965597,5.287241,2017-09-29T11:13:48Z,2017-10-25T12:45:05Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-123834,Lost,BPNS,bpns,0,2015-09-18T00:00:00Z,,2014-06-25T00:00:00Z,2015-05-11T00:00:18Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1,
Lost",1458,1051,BIRKENFILS,1,,51.649333,2.533833333,,,bpns-BIRKENFELS,,,2016-01-22T10:59:28Z,2016-03-07T10:56:00Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-110778,Active,BPNS,bpns,0,2015-07-11T00:00:00Z,2015-01-26T00:00:00Z,2014-04-17T00:00:00Z,2015-01-22T00:00:00Z,,,,,,,,VR2W_110778_20150126_1.csv,,,"uit water 22/01/2015 - ..., has_weight:TRUE, is_moored:TRUE, deploy_number:1",1438,772,KB-2,1,,51.350667,2.703666667,51.3507,2.7037,bpns-KB2,51.350667,2.703666667,2016-01-22T10:59:28Z,2016-07-18T09:40:45Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-122326,Active,Albertkanaal,albert,1,2018-10-26T00:00:00Z,,2017-10-26T00:00:00Z,,,,,,,,,,,,,3315,1056,Toevoerkanaal,,ter hoogte van inox meetkast,51.096684,5.108784,,,ak-28,,,2017-11-08T13:10:43Z,2018-01-10T10:30:31Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-124066,Available,Maas,maas,1,2016-06-09T00:00:00Z,2017-11-17T00:00:00Z,2016-12-12T00:00:00Z,2017-11-17T00:00:00Z,,,,,,,,VR2W_124066_20171117_1.csv,,,", has_weight:, is_moored:, deploy_number:2",1507,1097,ma-4,,"RO Zuid-Willemsvaart Borgharen (aan meetstation)
Kleine dijkje/Bosscherweg, Maastricht",50.878418,5.677845,,,ma-4,50.878418,5.677845,2016-01-22T10:59:28Z,2017-11-17T15:57:04Z,,,,source excel inbo,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-124063,Active,Maas,maas,1,2016-09-29T00:00:00Z,2015-09-29T00:00:00Z,2014-11-12T00:00:00Z,2015-09-29T00:00:00Z,,,,,,,,VR2W_124063_20150929_1.csv,,,,2948,1089,7,"",RO afledingskanaal; voor de brug 'Bressoux'; ter hoogte van rue Douffet,50.636918,5.585103,,,ak-7,,,2017-09-29T06:32:26Z,2017-09-29T06:32:47Z,,,,source excel inbo,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-124063,Active,Maas,maas,1,2016-09-29T00:00:00Z,,2015-09-29T00:00:00Z,,,,,,,,,,,,,2949,1089,7,"",RO afledingskanaal; voor de brug 'Bressoux'; ter hoogte van rue Douffet,50.636918,5.585103,,,ak-7,,,2017-09-29T06:32:47Z,2017-09-29T06:32:47Z,,,,source excel inbo,,,,,,,,,,13,,acoustic_telemetry,,
