eventid,occurrenceid,eventdate,scientificname,kingdom
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068302:occurrence-detection,2015-12-19T13:25:09Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068303:occurrence-detection,2015-12-19T13:25:32Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068304:occurrence-detection,2015-12-19T13:25:57Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068308:occurrence-detection,2015-12-19T13:27:58Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068310:occurrence-detection,2015-12-19T13:28:57Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068312:occurrence-detection,2015-12-19T13:29:58Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068314:occurrence-detection,2015-12-19T13:30:33Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068315:occurrence-detection,2015-12-19T13:31:05Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068317:occurrence-detection,2015-12-19T13:31:32Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068318:occurrence-detection,2015-12-19T13:32:04Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068319:occurrence-detection,2015-12-19T13:32:32Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068321:occurrence-detection,2015-12-19T13:33:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068322:occurrence-detection,2015-12-19T13:34:03Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068324:occurrence-detection,2015-12-19T13:34:54Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068325:occurrence-detection,2015-12-19T13:35:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068327:occurrence-detection,2015-12-19T13:36:02Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068328:occurrence-detection,2015-12-19T13:36:26Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068330:occurrence-detection,2015-12-19T13:36:55Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068331:occurrence-detection,2015-12-19T13:37:31Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068333:occurrence-detection,2015-12-19T13:38:05Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068335:occurrence-detection,2015-12-19T13:38:37Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068336:occurrence-detection,2015-12-19T13:39:33Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068337:occurrence-detection,2015-12-19T13:39:58Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401000:occurrence-detection,2015-12-19T13:40:49Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068338:occurrence-detection,2015-12-19T13:40:56Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068340:occurrence-detection,2015-12-19T13:41:23Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401002:occurrence-detection,2015-12-19T13:41:46Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068341:occurrence-detection,2015-12-19T13:41:54Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401003:occurrence-detection,2015-12-19T13:42:11Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068343:occurrence-detection,2015-12-19T13:42:21Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068344:occurrence-detection,2015-12-19T13:42:52Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068345:occurrence-detection,2015-12-19T13:43:17Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068346:occurrence-detection,2015-12-19T13:43:45Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401006:occurrence-detection,2015-12-19T13:44:11Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068348:occurrence-detection,2015-12-19T13:44:19Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068350:occurrence-detection,2015-12-19T13:44:51Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068351:occurrence-detection,2015-12-19T13:45:16Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401007:occurrence-detection,2015-12-19T13:45:54Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068352:occurrence-detection,2015-12-19T13:46:09Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068353:occurrence-detection,2015-12-19T13:46:59Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068354:occurrence-detection,2015-12-19T13:47:31Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401008:occurrence-detection,2015-12-19T13:47:49Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068355:occurrence-detection,2015-12-19T13:47:58Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068357:occurrence-detection,2015-12-19T13:48:54Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068359:occurrence-detection,2015-12-19T13:49:59Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068360:occurrence-detection,2015-12-19T13:50:34Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068362:occurrence-detection,2015-12-19T13:51:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068363:occurrence-detection,2015-12-19T13:51:59Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068364:occurrence-detection,2015-12-19T13:52:22Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068365:occurrence-detection,2015-12-19T13:52:46Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068366:occurrence-detection,2015-12-19T13:53:12Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068367:occurrence-detection,2015-12-19T13:53:42Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068369:occurrence-detection,2015-12-19T13:54:06Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068370:occurrence-detection,2015-12-19T13:54:32Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068372:occurrence-detection,2015-12-19T13:55:03Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068373:occurrence-detection,2015-12-19T13:55:57Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068375:occurrence-detection,2015-12-19T13:56:33Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068376:occurrence-detection,2015-12-19T13:57:40Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068379:occurrence-detection,2015-12-19T13:59:48Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068380:occurrence-detection,2015-12-19T14:01:02Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068382:occurrence-detection,2015-12-19T14:01:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068383:occurrence-detection,2015-12-19T14:02:45Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068384:occurrence-detection,2015-12-19T14:03:11Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068386:occurrence-detection,2015-12-19T14:03:43Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068387:occurrence-detection,2015-12-19T14:04:10Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068388:occurrence-detection,2015-12-19T14:05:05Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068389:occurrence-detection,2015-12-19T14:05:33Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068395:occurrence-detection,2015-12-19T14:14:54Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068396:occurrence-detection,2015-12-19T14:15:17Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068398:occurrence-detection,2015-12-19T14:16:09Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068400:occurrence-detection,2015-12-19T14:16:44Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068403:occurrence-detection,2015-12-19T14:18:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068404:occurrence-detection,2015-12-19T14:19:06Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068408:occurrence-detection,2015-12-19T14:23:36Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068409:occurrence-detection,2015-12-19T14:24:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068410:occurrence-detection,2015-12-19T14:25:50Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068412:occurrence-detection,2015-12-19T14:27:19Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068413:occurrence-detection,2015-12-19T14:27:45Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068414:occurrence-detection,2015-12-19T14:28:18Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068415:occurrence-detection,2015-12-19T14:28:45Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068416:occurrence-detection,2015-12-19T14:29:20Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068418:occurrence-detection,2015-12-19T14:30:15Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068419:occurrence-detection,2015-12-19T14:30:42Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068421:occurrence-detection,2015-12-19T14:31:16Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068422:occurrence-detection,2015-12-19T14:31:46Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068424:occurrence-detection,2015-12-19T14:32:08Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068426:occurrence-detection,2015-12-19T14:32:32Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068427:occurrence-detection,2015-12-19T14:33:28Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068428:occurrence-detection,2015-12-19T14:33:51Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068429:occurrence-detection,2015-12-19T14:34:15Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068430:occurrence-detection,2015-12-19T14:34:41Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068431:occurrence-detection,2015-12-19T14:35:40Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068432:occurrence-detection,2015-12-19T14:36:12Z,Anguilla anguilla,Animalia
etn:albert:1401:event-receiver-deployment,etn:2013_albertkanaal:728:23401026:occurrence-detection,2015-12-19T14:36:37Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068433:occurrence-detection,2015-12-19T14:36:40Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068434:occurrence-detection,2015-12-19T14:37:13Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068436:occurrence-detection,2015-12-19T14:37:43Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068437:occurrence-detection,2015-12-19T14:38:04Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068438:occurrence-detection,2015-12-19T14:38:26Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068439:occurrence-detection,2015-12-19T14:38:49Z,Anguilla anguilla,Animalia
etn:albert:1936:event-receiver-deployment,etn:2013_albertkanaal:728:24379619:occurrence-detection,2015-12-19T14:39:07Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068440:occurrence-detection,2015-12-19T14:39:14Z,Anguilla anguilla,Animalia
etn:albert:1936:event-receiver-deployment,etn:2013_albertkanaal:728:24379620:occurrence-detection,2015-12-19T14:39:28Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068442:occurrence-detection,2015-12-19T14:39:43Z,Anguilla anguilla,Animalia
etn:albert:1936:event-receiver-deployment,etn:2013_albertkanaal:728:24379621:occurrence-detection,2015-12-19T14:39:50Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068443:occurrence-detection,2015-12-19T14:40:19Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068444:occurrence-detection,2015-12-19T14:40:53Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068445:occurrence-detection,2015-12-19T14:41:25Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068447:occurrence-detection,2015-12-19T14:41:52Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068449:occurrence-detection,2015-12-19T14:42:23Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068451:occurrence-detection,2015-12-19T14:43:18Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068452:occurrence-detection,2015-12-19T14:43:40Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068453:occurrence-detection,2015-12-19T14:44:02Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068454:occurrence-detection,2015-12-19T14:44:24Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068455:occurrence-detection,2015-12-19T14:44:47Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068456:occurrence-detection,2015-12-19T14:45:11Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068457:occurrence-detection,2015-12-19T14:45:38Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068459:occurrence-detection,2015-12-19T14:46:12Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068460:occurrence-detection,2015-12-19T14:46:41Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068462:occurrence-detection,2015-12-19T14:47:03Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068464:occurrence-detection,2015-12-19T14:47:25Z,Anguilla anguilla,Animalia
etn:albert:1936:event-receiver-deployment,etn:2013_albertkanaal:728:24379623:occurrence-detection,2015-12-19T14:47:36Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068466:occurrence-detection,2015-12-19T14:47:48Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068467:occurrence-detection,2015-12-19T14:48:14Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068468:occurrence-detection,2015-12-19T14:48:42Z,Anguilla anguilla,Animalia
etn:albert:1509:event-receiver-deployment,etn:2013_albertkanaal:728:24068469:occurrence-detection,2015-12-19T14:49:19Z,Anguilla anguilla,Animalia
