type,modified,language,license,rightsHolder,institutionCode,datasetID,datasetName,basisOfRecord,eventID,samplingProtocol,eventDate,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,occurrenceID,recordedBy,scientificName,kingdom,phylum,vernacularName,taxonRank
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:700:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:700:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:701:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:701:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:702:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:702:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:703:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:703:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-12T07:06:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:674:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:674:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-09-15T15:34:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:673:event-capture,line fishing,2010-08-09T13:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:673:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:56:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:675:event-capture,line fishing,2010-08-09T13:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:675:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:57:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:676:event-capture,line fishing,2010-08-11T10:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:676:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:678:event-capture,line fishing,2011-07-27T00:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:678:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-11T06:29:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:677:event-capture,line fishing,2010-10-01T00:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:677:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:58:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:679:event-capture,line fishing,2010-08-11T10:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:679:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:59:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:680:event-capture,line fishing,2010-08-11T10:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:680:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-12-08T08:47:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:720:event-capture,double fyke nets,2015-12-01T00:00:00Z,sluis genk,50.936,5.492112,WGS84,30,2013_albertkanaal:720:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-01-23T10:26:06Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:561:event-capture,,2011-01-06T00:00:00Z,,,,WGS84,30,2011_rivierprik:561:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:562:event-capture,,2011-02-16T13:36:00Z,,,,WGS84,30,2011_rivierprik:562:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:563:event-capture,,2011-12-13T16:30:00Z,FISHWAY MERELBEKE,,,WGS84,30,2011_rivierprik:563:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:564:event-capture,,2011-01-26T10:00:00Z,,,,WGS84,30,2011_rivierprik:564:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:26:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:565:event-capture,,2011-01-06T00:00:00Z,,,,WGS84,30,2011_rivierprik:565:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:27:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:566:event-capture,,2011-01-06T00:00:00Z,,,,WGS84,30,2011_rivierprik:566:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:27:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:567:event-capture,,2011-01-12T00:00:00Z,,,,WGS84,30,2011_rivierprik:567:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:33:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:568:event-capture,,2012-01-09T00:00:00Z,ABANDONNED FYKES (?),,,WGS84,30,2011_rivierprik:568:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:28:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:569:event-capture,,2011-01-12T00:00:00Z,,,,WGS84,30,2011_rivierprik:569:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:28:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:570:event-capture,,2011-01-12T00:00:00Z,,,,WGS84,30,2011_rivierprik:570:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2019-03-28T08:43:32Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:704:event-capture,double fyke nets,2015-11-25T00:00:00Z,sluis genk,50.936,5.492112,WGS84,30,2013_albertkanaal:704:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-01-23T10:40:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:572:event-capture,,2012-01-09T23:00:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:572:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:573:event-capture,,2011-11-15T00:00:00Z,FISHWAY ASPER,,,WGS84,30,2011_rivierprik:573:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:46:20Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:574:event-capture,,2012-01-13T00:00:00Z,FISHWAY ASPER,,,WGS84,30,2011_rivierprik:574:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:575:event-capture,,2011-01-26T10:00:00Z,,,,WGS84,30,2011_rivierprik:575:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:38:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:576:event-capture,,2012-01-09T00:30:00Z,ABANDONNED FYKES (?),,,WGS84,30,2011_rivierprik:576:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:577:event-capture,,2011-12-13T16:30:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:577:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:578:event-capture,,2012-11-28T00:00:00Z,FISHWAY ASPER,,,WGS84,30,2011_rivierprik:578:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:32:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:579:event-capture,,2012-01-05T00:00:00Z,WEIR GUTTER ASPER,,,WGS84,30,2011_rivierprik:579:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:31:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:580:event-capture,,2012-01-05T00:00:00Z,WEIR GUTTER ASPER,,,WGS84,30,2011_rivierprik:580:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:33:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:581:event-capture,,2012-01-09T00:00:00Z,ABANDONNED FYKES (?),,,WGS84,30,2011_rivierprik:581:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:582:event-capture,,2012-11-28T00:00:00Z,FISHWAY ASPER,,,WGS84,30,2011_rivierprik:582:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:41:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:583:event-capture,,2012-01-10T00:00:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:583:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:44:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:584:event-capture,,2012-01-10T00:00:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:584:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:45:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:585:event-capture,,2012-01-10T00:00:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:585:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:43:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:586:event-capture,,2012-01-10T00:00:00Z,WEIR MERELBEKE,,,WGS84,30,2011_rivierprik:586:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:48:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:587:event-capture,,2012-01-09T00:00:00Z,ABANDONNED FYKES (?),,,WGS84,30,2011_rivierprik:587:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:30:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:588:event-capture,,2012-01-04T00:00:00Z,WEIR GUTTER ASPER,,,WGS84,30,2011_rivierprik:588:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2017-01-23T10:31:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2011_rivierprik:589:event-capture,,2012-01-04T00:00:00Z,WEIR GUTTER ASPER,,,WGS84,30,2011_rivierprik:589:occurrence-capture,20,Lampetra fluviatilis,Animalia,Chordata,river lamprey,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:373:event-capture,,2013-10-18T00:00:00Z,SO Genk afvoerriool,50.9356423,5.4970086,WGS84,30,2013_albertkanaal:373:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T09:30:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:515:event-capture,,2015-04-22T00:00:00Z,Ereze: Salmoniculture du Service Public Wallon (SPW) situe  Ereze. Les poissons proviennent de la production de smolts 2013.,,,WGS84,30,2013_albertkanaal:515:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
