eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:albert:1815:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1816:event-receiver-deployment,"",receiver id,VR2W-126194,""
urn:catalog:etn:albert:1816:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1816:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1816:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1817:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1817:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1817:event-receiver-deployment,"",receiver id,VR2W-126194,""
urn:catalog:etn:albert:1817:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1818:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1818:event-receiver-deployment,"",receiver id,VR2W-126195,""
urn:catalog:etn:albert:1818:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1818:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1819:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1819:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1819:event-receiver-deployment,"",receiver id,VR2W-126195,""
urn:catalog:etn:albert:1819:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1820:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1820:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1820:event-receiver-deployment,"",receiver id,VR2W-126196,""
urn:catalog:etn:albert:1820:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1821:event-receiver-deployment,"",receiver id,VR2W-126196,""
urn:catalog:etn:albert:1821:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1821:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1821:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1822:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1822:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1822:event-receiver-deployment,"",receiver id,VR2W-126197,""
urn:catalog:etn:albert:1822:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1823:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1823:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1823:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1823:event-receiver-deployment,"",receiver id,VR2W-126197,""
urn:catalog:etn:albert:1824:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1824:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:1824:event-receiver-deployment,"",receiver id,VR2W-126198,""
urn:catalog:etn:albert:1824:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1825:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1825:event-receiver-deployment,"",receiver id,VR2W-126198,""
urn:catalog:etn:albert:1825:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1825:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:1826:event-receiver-deployment,"",receiver id,VR2W-126199,""
urn:catalog:etn:albert:1826:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1826:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1826:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:1827:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1827:event-receiver-deployment,"",receiver id,VR2W-126199,""
urn:catalog:etn:albert:1827:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:1827:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1828:event-receiver-deployment,"",receiver id,VR2W-126200,""
urn:catalog:etn:albert:1828:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1828:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1828:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1829:event-receiver-deployment,"",receiver id,VR2W-126200,""
urn:catalog:etn:albert:1829:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1829:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1829:event-receiver-deployment,"",receiver drop dead date,2015-12-22,""
urn:catalog:etn:albert:1830:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1830:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1830:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09697, longitude: 5.11024",""
urn:catalog:etn:albert:1830:event-receiver-deployment,"",receiver drop dead date,2016-07-13,""
urn:catalog:etn:albert:1830:event-receiver-deployment,"",receiver id,VR2W-127023,""
urn:catalog:etn:albert:1837:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1837:event-receiver-deployment,"",receiver id,VR2W-127720,""
urn:catalog:etn:albert:1837:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1837:event-receiver-deployment,"",receiver drop dead date,2016-11-25,""
urn:catalog:etn:albert:1838:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1838:event-receiver-deployment,"",receiver intended coordinates,"latitude: 50.99323, longitude: 5.24514",""
urn:catalog:etn:albert:1838:event-receiver-deployment,"",receiver id,VR2W-127721,""
urn:catalog:etn:albert:1838:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1839:event-receiver-deployment,"",receiver drop dead date,2016-11-25,""
urn:catalog:etn:albert:1839:event-receiver-deployment,"",receiver id,VR2W-127724,""
urn:catalog:etn:albert:1839:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1839:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1840:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1840:event-receiver-deployment,"",receiver intended coordinates,"latitude: 50.97330, longitude: 5.27008",""
urn:catalog:etn:albert:1840:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1840:event-receiver-deployment,"",receiver drop dead date,2016-11-25,""
urn:catalog:etn:albert:1840:event-receiver-deployment,"",receiver id,VR2W-127726,""
urn:catalog:etn:albert:1933:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1933:event-receiver-deployment,"",receiver id,VR2W-122331,""
urn:catalog:etn:albert:1933:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1934:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1934:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1934:event-receiver-deployment,"",receiver id,VR2W-122331,""
urn:catalog:etn:albert:1934:event-receiver-deployment,"",receiver drop dead date,2016-01-11,""
urn:catalog:etn:albert:1935:event-receiver-deployment,"",receiver drop dead date,2016-11-25,""
urn:catalog:etn:albert:1935:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:1935:event-receiver-deployment,"",receiver id,VR2W-122359,""
urn:catalog:etn:albert:1935:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1936:event-receiver-deployment,"",receiver id,VR2W-122321,""
urn:catalog:etn:albert:1936:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:1936:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1937:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:1937:event-receiver-deployment,"",receiver id,VR2W-122321,""
urn:catalog:etn:albert:1937:event-receiver-deployment,"",receiver drop dead date,2016-01-11,""
urn:catalog:etn:albert:1937:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2071:event-receiver-deployment,"",receiver drop dead date,2017-06-23,""
urn:catalog:etn:albert:2071:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2071:event-receiver-deployment,"",receiver id,VR2W-122357,""
urn:catalog:etn:albert:2071:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2071:event-receiver-deployment,"",receiver intended coordinates,"latitude: 50.88927, longitude: 5.66216",""
urn:catalog:etn:albert:2129:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2129:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:2129:event-receiver-deployment,"",receiver id,VR2W-112285,""
urn:catalog:etn:albert:2129:event-receiver-deployment,"",receiver drop dead date,2016-11-25,""
urn:catalog:etn:albert:2129:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.05531, longitude: 5.20897",""
urn:catalog:etn:albert:2148:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2148:event-receiver-deployment,"",receiver drop dead date,2016-01-11,""
urn:catalog:etn:albert:2148:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09788, longitude: 5.10885",""
urn:catalog:etn:albert:2148:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2148:event-receiver-deployment,"",receiver id,VR2W-122319,""
urn:catalog:etn:albert:2196:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2196:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2196:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09787, longitude: 5.10972",""
urn:catalog:etn:albert:2196:event-receiver-deployment,"",receiver id,VR2W-127025,""
urn:catalog:etn:albert:2196:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2277:event-receiver-deployment,"",receiver id,VR2W-122354,""
urn:catalog:etn:albert:2277:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2277:event-receiver-deployment,"",receiver drop dead date,2017-08-31,""
urn:catalog:etn:albert:2277:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2278:event-receiver-deployment,"",receiver id,VR2W-127022,""
urn:catalog:etn:albert:2278:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2278:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2278:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09816, longitude: 5.10942",""
urn:catalog:etn:albert:2278:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2279:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2279:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2279:event-receiver-deployment,"",receiver id,VR2W-127024,""
urn:catalog:etn:albert:2279:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09710, longitude: 5.11164",""
urn:catalog:etn:albert:2279:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2280:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2280:event-receiver-deployment,"",receiver id,VR2W-127027,""
urn:catalog:etn:albert:2280:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2280:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09723, longitude: 5.11033",""
urn:catalog:etn:albert:2280:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:2281:event-receiver-deployment,"",receiver id,VR2W-127028,""
urn:catalog:etn:albert:2281:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2281:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2281:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2281:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09743, longitude: 5.10971",""
urn:catalog:etn:albert:2282:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2282:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2282:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:albert:2282:event-receiver-deployment,"",receiver id,VR2W-127029,""
urn:catalog:etn:albert:2282:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09810, longitude: 5.11024",""
urn:catalog:etn:albert:2283:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09791, longitude: 5.10919",""
urn:catalog:etn:albert:2283:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2283:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2283:event-receiver-deployment,"",receiver id,VR2W-127031,""
urn:catalog:etn:albert:2283:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2284:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2284:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2284:event-receiver-deployment,"",receiver id,VR2W-127032,""
urn:catalog:etn:albert:2284:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2284:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09667, longitude: 5.11148",""
urn:catalog:etn:albert:2285:event-receiver-deployment,"",receiver id,VR2W-127033,""
urn:catalog:etn:albert:2285:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2285:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09763, longitude: 5.10896",""
urn:catalog:etn:albert:2285:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2285:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2286:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2286:event-receiver-deployment,"",receiver id,VR2W-127023,""
urn:catalog:etn:albert:2286:event-receiver-deployment,"",receiver drop dead date,2017-08-04,""
urn:catalog:etn:albert:2286:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09697, longitude: 5.11024",""
urn:catalog:etn:albert:2286:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:albert:2288:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:albert:2288:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:albert:2288:event-receiver-deployment,"",receiver drop dead date,2016-09-30,""
urn:catalog:etn:albert:2288:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.09716, longitude: 5.11063",""
