type,modified,language,license,rightsholder,institutioncode,datasetid,datasetname,basisofrecord,eventid,samplingprotocol,eventdate,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2019-03-14T15:29:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2295:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:29:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2295:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:29:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2295:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:29:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2296:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:29:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2296:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:29:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2296:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2297:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2297:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2297:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2298:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2298:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:30:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2298:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2299:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2299:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:30:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2299:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2300:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:30:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2300:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:30:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2300:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2301:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2301:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:26:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2301:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2302:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2302:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:26:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2302:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:31:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2303:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:31:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2303:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:31:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2303:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2304:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:26:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2304:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:26:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2304:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2305:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2305:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:27:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2305:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2306:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2306:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:27:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2306:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2307:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2307:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:27:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2307:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2308:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2308:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:27:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2308:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2309:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:27:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2309:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:27:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2309:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:28:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2310:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:28:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2310:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:28:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2310:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:28:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2311:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:28:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2311:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:28:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2311:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:22:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2312:event-capture,double fyke nets,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:22:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2312:event-release,release,2016-11-23T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
Event,2019-03-14T15:22:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2312:event-surgery,surgery,2016-11-23T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:23:14Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2313:event-capture,double fyke nets,2016-11-25T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T15:23:14Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:2313:event-release,release,2016-11-25T00:00:00Z,HH5,51.01637,5.23341,WGS84,30
